crime,arrest,date,latitude,longitude,domestic,district,FBI_code,year,month,hour,day,dayofweek,weekofyear,quarter
RETAIL THEFT,False,2018-08-16 04:59:00,41.901133376,-87.629904979,False,18.0,6,2018,8,4,16,3,33,3
RETAIL THEFT,False,2018-08-16 09:30:00,41.912149595,-87.736181,False,25.0,6,2018,8,9,16,3,33,3
OVER $500,False,2018-08-16 00:56:00,41.767409474000004,-87.62121752,True,3.0,6,2018,8,0,16,3,33,3
RETAIL THEFT,False,2018-08-16 04:00:00,41.981158978,-87.668385639,False,20.0,6,2018,8,4,16,3,33,3
RETAIL THEFT,False,2018-08-16 02:54:00,41.99094269,-87.68968507700001,False,24.0,6,2018,8,2,16,3,33,3
RETAIL THEFT,True,2018-08-16 00:29:00,41.758214815,-87.62411933799999,False,6.0,6,2018,8,0,16,3,33,3
OVER $500,False,2018-08-08 19:00:00,41.883662215,-87.694967726,False,12.0,6,2018,8,19,8,2,32,3
OVER $500,False,2018-08-05 23:00:00,41.889451311,-87.64121997,False,12.0,6,2018,8,23,5,6,31,3
OVER $500,False,2018-08-10 17:00:00,41.867414944000004,-87.627231186,False,1.0,6,2018,8,17,10,4,32,3
RETAIL THEFT,True,2018-08-16 19:00:00,41.89804054,-87.62409132299999,False,18.0,6,2018,8,19,16,3,33,3
OVER $500,False,2018-08-16 13:00:00,41.806910734,-87.60892924299999,False,2.0,6,2018,8,13,16,3,33,3
RETAIL THEFT,False,2018-08-16 19:00:00,41.910914175,-87.648578343,False,18.0,6,2018,8,19,16,3,33,3
OVER $500,False,2018-07-02 10:00:00,41.930858485,-87.72083243600002,False,25.0,6,2018,7,10,2,0,27,3
OVER $500,False,2018-05-22 09:00:00,41.713975714,-87.624876914,False,5.0,6,2018,5,9,22,1,21,2
OVER $500,False,2018-08-10 12:00:00,41.889859831,-87.754193677,False,15.0,6,2018,8,12,10,4,32,3
OVER $500,False,2018-07-22 15:00:00,41.778674144,-87.800968982,False,8.0,6,2018,7,15,22,6,29,3
OVER $500,False,2018-08-01 07:00:00,41.788987036,-87.74147999,False,8.0,6,2018,8,7,1,2,31,3
OVER $500,True,2018-08-05 10:40:00,41.736148121,-87.62907024299999,False,6.0,6,2018,8,10,5,6,31,3
OVER $500,False,2018-08-14 09:00:00,41.874032339,-87.747962426,False,15.0,6,2018,8,9,14,1,33,3
OVER $500,False,2018-08-14 20:00:00,41.929521037,-87.67073393700001,False,19.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-10 20:00:00,41.908364703000004,-87.755918415,False,25.0,6,2018,8,20,10,4,32,3
OVER $500,False,2018-08-13 22:00:00,41.761235358,-87.667058091,False,7.0,6,2018,8,22,13,0,33,3
OVER $500,False,2018-08-13 17:00:00,41.925463511,-87.64802591600002,False,19.0,6,2018,8,17,13,0,33,3
OVER $500,False,2018-08-13 06:00:00,41.736430965,-87.54581631799999,False,4.0,6,2018,8,6,13,0,33,3
OVER $500,False,2018-07-30 22:00:00,41.953608849,-87.65274999799999,False,19.0,6,2018,7,22,30,0,31,3
OVER $500,False,2018-08-13 02:00:00,41.86689566,-87.738037817,False,11.0,6,2018,8,2,13,0,33,3
OVER $500,False,2018-08-11 10:56:00,41.84097894,-87.649353839,False,9.0,6,2018,8,10,11,5,32,3
RETAIL THEFT,False,2018-08-10 13:45:00,41.817347157,-87.69893205700001,False,9.0,6,2018,8,13,10,4,32,3
RETAIL THEFT,True,2018-08-09 17:17:00,41.937227668,-87.64430547100002,False,19.0,6,2018,8,17,9,3,32,3
OVER $500,False,2018-08-05 18:30:00,41.940911366,-87.65413841200001,False,19.0,6,2018,8,18,5,6,31,3
OVER $500,False,2018-06-07 14:30:00,41.849334313,-87.665994201,False,10.0,6,2018,6,14,7,3,23,2
OVER $500,True,2018-07-25 13:30:00,41.850933613,-87.725192528,False,10.0,6,2018,7,13,25,2,30,3
RETAIL THEFT,False,2018-08-16 06:39:00,41.902678618,-87.725601735,False,25.0,6,2018,8,6,16,3,33,3
RETAIL THEFT,True,2018-08-16 11:00:00,41.735857166,-87.624152861,False,6.0,6,2018,8,11,16,3,33,3
OVER $500,False,2018-08-16 08:45:00,41.747170897,-87.60511954100002,True,6.0,6,2018,8,8,16,3,33,3
RETAIL THEFT,False,2018-08-16 10:23:00,42.018311737,-87.675866628,False,24.0,6,2018,8,10,16,3,33,3
OVER $500,False,2018-08-16 06:50:00,41.80313715,-87.608461942,True,2.0,6,2018,8,6,16,3,33,3
OVER $500,False,2018-08-15 10:00:00,42.017494798,-87.700424235,False,24.0,6,2018,8,10,15,2,33,3
OVER $500,False,2018-08-15 15:30:00,41.909629539,-87.796006442,False,25.0,6,2018,8,15,15,2,33,3
OVER $500,False,2018-08-15 23:20:00,41.916853068,-87.63632755399998,False,18.0,6,2018,8,23,15,2,33,3
OVER $500,False,2018-08-15 20:00:00,41.965949729,-87.68308275,False,19.0,6,2018,8,20,15,2,33,3
OVER $500,False,2018-08-15 18:00:00,41.74930321,-87.614267988,False,6.0,6,2018,8,18,15,2,33,3
OVER $500,False,2018-08-15 20:00:00,41.930850502,-87.65219083,False,19.0,6,2018,8,20,15,2,33,3
OVER $500,False,2018-08-15 19:00:00,41.727586967,-87.660394149,False,22.0,6,2018,8,19,15,2,33,3
OVER $500,False,2018-08-15 15:30:00,41.911577091,-87.66656231399998,False,14.0,6,2018,8,15,15,2,33,3
RETAIL THEFT,False,2018-08-15 14:10:00,42.007891717,-87.666764317,False,24.0,6,2018,8,14,15,2,33,3
OVER $500,False,2018-08-15 21:00:00,41.796703956,-87.66587303200001,False,9.0,6,2018,8,21,15,2,33,3
RETAIL THEFT,False,2018-08-15 13:00:00,41.706925829,-87.642045876,False,22.0,6,2018,8,13,15,2,33,3
OVER $500,False,2018-08-15 22:00:00,41.920377322,-87.711970811,False,14.0,6,2018,8,22,15,2,33,3
OVER $500,False,2018-08-15 22:00:00,41.747243456,-87.571035191,False,4.0,6,2018,8,22,15,2,33,3
OVER $500,False,2018-08-15 22:00:00,41.862895938,-87.71137493299999,False,10.0,6,2018,8,22,15,2,33,3
OVER $500,False,2018-08-14 10:35:00,41.89925765,-87.69990713899998,False,12.0,6,2018,8,10,14,1,33,3
OVER $500,False,2018-07-29 12:45:00,41.930501165,-87.64195238100002,False,19.0,6,2018,7,12,29,6,30,3
OVER $500,False,2018-07-28 22:00:00,41.885393253000004,-87.663547848,False,12.0,6,2018,7,22,28,5,30,3
RETAIL THEFT,False,2018-07-27 10:30:00,41.740918989,-87.631967753,False,6.0,6,2018,7,10,27,4,30,3
RETAIL THEFT,False,2018-07-16 16:00:00,41.740918989,-87.631967753,False,6.0,6,2018,7,16,16,0,29,3
RETAIL THEFT,False,2018-07-26 12:30:00,41.740918989,-87.631967753,False,6.0,6,2018,7,12,26,3,30,3
RETAIL THEFT,False,2018-07-12 16:30:00,41.740918989,-87.631967753,False,6.0,6,2018,7,16,12,3,28,3
RETAIL THEFT,False,2018-08-13 13:30:00,41.740918989,-87.631967753,False,6.0,6,2018,8,13,13,0,33,3
OVER $500,False,2018-08-14 06:00:00,41.721918366,-87.585137009,True,5.0,6,2018,8,6,14,1,33,3
RETAIL THEFT,False,2018-07-10 15:50:00,41.740918989,-87.631967753,False,6.0,6,2018,7,15,10,1,28,3
RETAIL THEFT,False,2018-08-14 10:35:00,41.740918989,-87.631967753,False,6.0,6,2018,8,10,14,1,33,3
RETAIL THEFT,False,2018-07-28 15:00:00,41.740918989,-87.631967753,False,6.0,6,2018,7,15,28,5,30,3
OVER $500,False,2018-08-14 03:30:00,41.811444585,-87.65854509200001,False,9.0,6,2018,8,3,14,1,33,3
OVER $500,False,2018-08-09 03:30:00,41.811444585,-87.65854509200001,False,9.0,6,2018,8,3,9,3,32,3
OVER $500,False,2018-08-03 16:30:00,41.884335468,-87.61916408799999,False,1.0,6,2018,8,16,3,4,31,3
OVER $500,False,2018-08-15 12:00:00,41.860304719,-87.718903489,False,10.0,6,2018,8,12,15,2,33,3
OVER $500,False,2018-08-10 08:00:00,41.809693341,-87.592138525,False,2.0,6,2018,8,8,10,4,32,3
OVER $500,False,2018-06-19 10:00:00,41.908620931,-87.709421381,False,14.0,6,2018,6,10,19,1,25,2
OVER $500,False,2018-07-25 15:00:00,41.909893864000004,-87.725724339,False,25.0,6,2018,7,15,25,2,30,3
OVER $500,False,2018-08-01 09:00:00,41.883281673,-87.61520242899998,False,1.0,6,2018,8,9,1,2,31,3
OVER $500,False,2018-08-09 13:30:00,41.917342839,-87.78770043600002,False,25.0,6,2018,8,13,9,3,32,3
OVER $500,False,2018-08-15 18:00:00,41.666453001,-87.640326968,False,5.0,6,2018,8,18,15,2,33,3
RETAIL THEFT,False,2018-08-08 13:50:00,41.928076536,-87.78560618600002,False,25.0,6,2018,8,13,8,2,32,3
RETAIL THEFT,False,2018-08-07 12:55:00,41.930946496,-87.788962647,False,25.0,6,2018,8,12,7,1,32,3
OVER $500,False,2018-08-15 18:48:00,41.937058463,-87.63944847399998,False,19.0,6,2018,8,18,15,2,33,3
RETAIL THEFT,False,2018-05-01 14:45:00,41.928076536,-87.78560618600002,False,25.0,6,2018,5,14,1,1,18,2
OVER $500,False,2018-08-15 22:30:00,41.888962388,-87.774110977,False,15.0,6,2018,8,22,15,2,33,3
RETAIL THEFT,False,2018-08-15 10:06:00,41.868385458,-87.639229711,False,1.0,6,2018,8,10,15,2,33,3
OVER $500,False,2018-08-15 21:30:00,41.926404100999996,-87.792881805,False,25.0,6,2018,8,21,15,2,33,3
OVER $500,False,2018-05-15 09:00:00,41.991955782,-87.673338586,False,24.0,6,2018,5,9,15,1,20,2
OVER $500,False,2018-08-15 18:06:00,41.884329177,-87.61947630600002,False,1.0,6,2018,8,18,15,2,33,3
OVER $500,False,2018-08-15 04:20:00,41.745354023000004,-87.603798903,False,6.0,6,2018,8,4,15,2,33,3
OVER $500,False,2018-08-15 23:30:00,41.758307691,-87.565150011,False,4.0,6,2018,8,23,15,2,33,3
RETAIL THEFT,True,2018-08-15 23:21:00,41.795190552,-87.58800765299999,False,2.0,6,2018,8,23,15,2,33,3
OVER $500,False,2018-08-15 20:15:00,41.745037966999995,-87.62122293700001,False,6.0,6,2018,8,20,15,2,33,3
OVER $500,False,2018-08-15 20:00:00,41.916665295,-87.64844705700001,False,18.0,6,2018,8,20,15,2,33,3
RETAIL THEFT,False,2018-08-15 21:39:00,41.903304304,-87.670064675,False,14.0,6,2018,8,21,15,2,33,3
RETAIL THEFT,True,2018-08-15 21:20:00,41.909812904,-87.731717071,False,25.0,6,2018,8,21,15,2,33,3
RETAIL THEFT,True,2018-08-15 18:30:00,41.86821682,-87.6304532,False,1.0,6,2018,8,18,15,2,33,3
RETAIL THEFT,True,2018-08-15 19:26:00,41.899410159,-87.624131266,False,18.0,6,2018,8,19,15,2,33,3
RETAIL THEFT,True,2018-08-15 19:45:00,41.904394115,-87.63000143200001,False,18.0,6,2018,8,19,15,2,33,3
OVER $500,False,2018-08-15 20:45:00,41.915729613,-87.746056778,False,25.0,6,2018,8,20,15,2,33,3
OVER $500,False,2018-08-15 19:00:00,41.885871785,-87.63245214700001,False,1.0,6,2018,8,19,15,2,33,3
RETAIL THEFT,False,2018-08-15 19:35:00,41.883475491,-87.627876969,False,1.0,6,2018,8,19,15,2,33,3
RETAIL THEFT,True,2018-08-15 17:33:00,41.825135181,-87.616762494,False,2.0,6,2018,8,17,15,2,33,3
RETAIL THEFT,False,2018-08-15 09:24:00,41.88233367,-87.62784179100002,False,1.0,6,2018,8,9,15,2,33,3
RETAIL THEFT,False,2018-08-15 19:20:00,41.906797102,-87.671861659,False,14.0,6,2018,8,19,15,2,33,3
RETAIL THEFT,True,2018-08-15 18:25:00,41.730087889,-87.55049151799999,False,4.0,6,2018,8,18,15,2,33,3
RETAIL THEFT,True,2018-08-15 18:45:00,41.742710224,-87.63408818100002,False,6.0,6,2018,8,18,15,2,33,3
RETAIL THEFT,False,2018-08-15 19:45:00,41.879069903,-87.627701434,False,1.0,6,2018,8,19,15,2,33,3
RETAIL THEFT,False,2018-08-15 18:45:00,41.887274976,-87.624548283,False,1.0,6,2018,8,18,15,2,33,3
OVER $500,False,2018-08-15 17:30:00,41.838052883,-87.64556485799999,False,9.0,6,2018,8,17,15,2,33,3
OVER $500,False,2018-08-06 03:00:00,41.854626666,-87.710210711,False,10.0,6,2018,8,3,6,0,32,3
OVER $500,False,2018-08-15 15:25:00,41.983481837,-87.66955315,False,20.0,6,2018,8,15,15,2,33,3
RETAIL THEFT,False,2018-08-15 13:21:00,41.882394061999996,-87.627844798,False,1.0,6,2018,8,13,15,2,33,3
RETAIL THEFT,False,2018-08-15 14:00:00,41.880704482,-87.630224558,False,1.0,6,2018,8,14,15,2,33,3
RETAIL THEFT,False,2018-08-15 13:30:00,41.896086635,-87.631234895,False,18.0,6,2018,8,13,15,2,33,3
OVER $500,False,2018-08-15 07:15:00,41.875164125,-87.73382296,False,11.0,6,2018,8,7,15,2,33,3
RETAIL THEFT,True,2018-08-15 09:09:00,41.750782715,-87.625813624,False,6.0,6,2018,8,9,15,2,33,3
OVER $500,False,2018-08-15 10:00:00,41.942395849,-87.753189207,False,16.0,6,2018,8,10,15,2,33,3
OVER $500,False,2018-08-15 09:00:00,41.863642218,-87.627331436,False,1.0,6,2018,8,9,15,2,33,3
OVER $500,False,2018-08-15 08:30:00,41.837858334,-87.72437322799999,False,10.0,6,2018,8,8,15,2,33,3
OVER $500,True,2018-08-15 11:00:00,41.896685065999996,-87.627683859,False,18.0,6,2018,8,11,15,2,33,3
RETAIL THEFT,True,2018-08-15 08:50:00,41.866331725,-87.666379171,False,12.0,6,2018,8,8,15,2,33,3
RETAIL THEFT,False,2018-08-15 10:20:00,41.722476277,-87.57479695100002,False,4.0,6,2018,8,10,15,2,33,3
OVER $500,False,2018-08-15 02:27:00,41.669624341,-87.639231527,False,5.0,6,2018,8,2,15,2,33,3
OVER $500,False,2018-08-15 08:00:00,41.905229195,-87.69447373700001,False,14.0,6,2018,8,8,15,2,33,3
OVER $500,False,2018-08-15 06:05:00,41.76063329,-87.58192750100002,False,3.0,6,2018,8,6,15,2,33,3
OVER $500,False,2018-08-15 00:00:00,41.844082493,-87.620437671,False,1.0,6,2018,8,0,15,2,33,3
OVER $500,False,2018-08-15 02:00:00,41.760484991999995,-87.65559725,True,7.0,6,2018,8,2,15,2,33,3
OVER $500,False,2018-08-07 14:30:00,41.844503244,-87.646706896,False,9.0,6,2018,8,14,7,1,32,3
OVER $500,False,2018-07-27 19:30:00,41.823172185,-87.66392888899998,False,9.0,6,2018,7,19,27,4,30,3
RETAIL THEFT,False,2018-07-10 17:17:00,41.882394061999996,-87.627844798,False,1.0,6,2018,7,17,10,1,28,3
OVER $500,False,2018-08-15 15:35:00,41.910514993,-87.675588955,False,14.0,6,2018,8,15,15,2,33,3
OVER $500,False,2018-08-14 17:00:00,41.859724895999996,-87.659087626,False,12.0,6,2018,8,17,14,1,33,3
OVER $500,False,2018-08-14 00:00:00,41.816554161999996,-87.68713477899998,False,9.0,6,2018,8,0,14,1,33,3
OVER $500,False,2018-08-14 23:00:00,41.886607197,-87.661368415,False,12.0,6,2018,8,23,14,1,33,3
RETAIL THEFT,False,2018-08-14 13:30:00,41.899410159,-87.624131266,False,18.0,6,2018,8,13,14,1,33,3
RETAIL THEFT,False,2018-08-14 20:30:00,41.903304304,-87.670064675,False,14.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 20:00:00,41.831324140999996,-87.67367034799999,False,9.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 21:00:00,41.952396291999996,-87.718997699,False,17.0,6,2018,8,21,14,1,33,3
OVER $500,False,2018-08-15 09:00:00,41.880541389,-87.64314851299999,False,1.0,6,2018,8,9,15,2,33,3
RETAIL THEFT,True,2018-08-15 15:48:00,41.88171846,-87.62776042600002,False,1.0,6,2018,8,15,15,2,33,3
OVER $500,False,2018-08-15 12:00:00,41.702509685,-87.65485146799999,False,22.0,6,2018,8,12,15,2,33,3
RETAIL THEFT,False,2018-08-15 17:05:00,41.92510186,-87.67199230700001,False,19.0,6,2018,8,17,15,2,33,3
OVER $500,False,2018-08-15 16:30:00,41.786279544,-87.66559616200001,False,7.0,6,2018,8,16,15,2,33,3
RETAIL THEFT,False,2018-08-15 14:00:00,41.824675709,-87.617013434,False,2.0,6,2018,8,14,15,2,33,3
RETAIL THEFT,True,2018-08-15 15:27:00,41.882470918,-87.627847625,False,1.0,6,2018,8,15,15,2,33,3
OVER $500,False,2018-08-15 05:30:00,41.751252933,-87.60705236,False,6.0,6,2018,8,5,15,2,33,3
OVER $500,False,2018-08-15 15:07:00,41.731934344,-87.637421735,False,22.0,6,2018,8,15,15,2,33,3
RETAIL THEFT,False,2018-08-15 16:10:00,41.891037284,-87.618343879,False,18.0,6,2018,8,16,15,2,33,3
RETAIL THEFT,False,2018-08-15 14:52:00,41.797068393,-87.587278098,False,2.0,6,2018,8,14,15,2,33,3
OVER $500,False,2018-08-15 14:30:00,41.905626144,-87.64813525,False,18.0,6,2018,8,14,15,2,33,3
RETAIL THEFT,False,2018-08-15 15:20:00,41.879519801,-87.68639063399998,False,12.0,6,2018,8,15,15,2,33,3
OVER $500,False,2018-08-15 14:45:00,41.823320055,-87.62320320299999,False,2.0,6,2018,8,14,15,2,33,3
OVER $500,True,2018-08-15 13:39:00,41.864855065,-87.666335779,False,12.0,6,2018,8,13,15,2,33,3
OVER $500,False,2018-08-15 13:05:00,41.918266771999996,-87.64275685,False,18.0,6,2018,8,13,15,2,33,3
OVER $500,False,2018-08-14 19:00:00,41.93467909,-87.63670682700001,False,19.0,6,2018,8,19,14,1,33,3
OVER $500,False,2018-08-14 10:00:00,41.782669373000004,-87.660647146,False,7.0,6,2018,8,10,14,1,33,3
RETAIL THEFT,False,2018-08-14 19:10:00,41.890384235999996,-87.62410991700001,False,18.0,6,2018,8,19,14,1,33,3
RETAIL THEFT,False,2018-08-14 15:00:00,41.898792585,-87.74026145799999,False,11.0,6,2018,8,15,14,1,33,3
OVER $500,False,2018-08-14 21:00:00,41.856084827,-87.6418111,False,12.0,6,2018,8,21,14,1,33,3
RETAIL THEFT,False,2018-08-14 10:40:00,41.749657946999996,-87.66342156,False,6.0,6,2018,8,10,14,1,33,3
OVER $500,False,2018-08-14 19:00:00,41.935735985,-87.699281681,False,14.0,6,2018,8,19,14,1,33,3
OVER $500,False,2018-08-14 06:30:00,41.907585769,-87.764249976,True,25.0,6,2018,8,6,14,1,33,3
OVER $500,False,2018-08-14 20:00:00,41.884086926,-87.659782676,False,12.0,6,2018,8,20,14,1,33,3
RETAIL THEFT,True,2018-08-14 22:00:00,41.880108035,-87.647309981,False,12.0,6,2018,8,22,14,1,33,3
RETAIL THEFT,True,2018-08-14 22:58:00,41.881183664,-87.685081252,False,12.0,6,2018,8,22,14,1,33,3
RETAIL THEFT,False,2018-08-14 20:43:00,41.868541914,-87.639235361,False,1.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 20:35:00,41.885495793000004,-87.618644375,False,1.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 19:00:00,41.883417288000004,-87.655577605,False,12.0,6,2018,8,19,14,1,33,3
OVER $500,False,2018-08-14 22:49:00,41.891412551,-87.647934597,False,12.0,6,2018,8,22,14,1,33,3
RETAIL THEFT,True,2018-08-14 19:12:00,41.967356921,-87.65872605,False,19.0,6,2018,8,19,14,1,33,3
RETAIL THEFT,True,2018-08-14 21:41:00,41.929743818,-87.684273777,False,14.0,6,2018,8,21,14,1,33,3
OVER $500,False,2018-08-14 21:50:00,41.78690669,-87.625500912,False,2.0,6,2018,8,21,14,1,33,3
OVER $500,False,2018-08-14 20:45:00,41.887059444,-87.631006896,False,1.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 19:30:00,41.911120869,-87.638219505,False,18.0,6,2018,8,19,14,1,33,3
RETAIL THEFT,True,2018-08-14 21:35:00,41.844580682,-87.701808336,False,10.0,6,2018,8,21,14,1,33,3
RETAIL THEFT,False,2018-08-14 21:15:00,41.927998524,-87.673208159,False,19.0,6,2018,8,21,14,1,33,3
OVER $500,False,2018-08-14 17:53:00,41.884514051,-87.674276601,True,12.0,6,2018,8,17,14,1,33,3
OVER $500,True,2018-08-14 17:41:00,41.790086601999995,-87.653554734,False,7.0,6,2018,8,17,14,1,33,3
OVER $500,False,2018-08-14 19:00:00,41.921593821,-87.66708637299999,False,18.0,6,2018,8,19,14,1,33,3
OVER $500,False,2018-08-14 18:45:00,41.913912522,-87.67753804799999,False,14.0,6,2018,8,18,14,1,33,3
RETAIL THEFT,False,2018-08-14 18:46:00,41.943552694,-87.68816234200001,False,19.0,6,2018,8,18,14,1,33,3
RETAIL THEFT,False,2018-08-14 14:45:00,41.897982936999995,-87.624095634,False,18.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 15:18:00,41.915157165,-87.653265228,False,18.0,6,2018,8,15,14,1,33,3
RETAIL THEFT,True,2018-08-14 18:40:00,41.883500186999996,-87.627876698,False,1.0,6,2018,8,18,14,1,33,3
OVER $500,False,2018-08-14 06:50:00,41.911367051,-87.62640163799999,False,18.0,6,2018,8,6,14,1,33,3
OVER $500,False,2018-08-14 17:30:00,42.019398729,-87.67543958,False,24.0,6,2018,8,17,14,1,33,3
RETAIL THEFT,False,2018-08-14 15:29:00,41.929846247,-87.708678047,False,14.0,6,2018,8,15,14,1,33,3
OVER $500,False,2018-08-14 14:47:00,41.874974798000004,-87.725475051,False,11.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 15:25:00,41.857616039,-87.642253454,False,12.0,6,2018,8,15,14,1,33,3
RETAIL THEFT,True,2018-08-14 14:24:00,41.695982095,-87.59665314200001,False,5.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 16:00:00,41.912439429,-87.72396609299999,False,25.0,6,2018,8,16,14,1,33,3
OVER $500,False,2018-08-14 14:00:00,41.922418715999996,-87.698369982,False,14.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 16:00:00,41.754592961,-87.74152853700001,False,8.0,6,2018,8,16,14,1,33,3
OVER $500,False,2018-08-14 06:00:00,41.861169292,-87.686443485,False,10.0,6,2018,8,6,14,1,33,3
RETAIL THEFT,True,2018-08-14 14:38:00,41.742710224,-87.63408818100002,False,6.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 17:20:00,41.809192837,-87.70522984700001,False,8.0,6,2018,8,17,14,1,33,3
RETAIL THEFT,False,2018-08-14 16:50:00,42.016607113,-87.67530275700001,False,24.0,6,2018,8,16,14,1,33,3
OVER $500,False,2018-08-14 05:00:00,41.759666854,-87.587333962,False,3.0,6,2018,8,5,14,1,33,3
RETAIL THEFT,True,2018-08-14 14:03:00,41.909664252,-87.742728815,False,25.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 15:20:00,41.91436721,-87.76489148299999,True,25.0,6,2018,8,15,14,1,33,3
OVER $500,False,2018-08-14 15:30:00,41.894122134,-87.719934772,False,11.0,6,2018,8,15,14,1,33,3
RETAIL THEFT,False,2018-08-14 14:32:00,41.891694878,-87.62615583200001,False,18.0,6,2018,8,14,14,1,33,3
OVER $500,False,2018-08-14 14:34:00,41.782753008,-87.65713007,False,7.0,6,2018,8,14,14,1,33,3
RETAIL THEFT,False,2018-08-14 15:10:00,41.993043969,-87.660360363,False,24.0,6,2018,8,15,14,1,33,3
OVER $500,False,2018-08-14 11:00:00,41.910613512,-87.640998756,False,18.0,6,2018,8,11,14,1,33,3
OVER $500,False,2018-08-14 10:00:00,41.880541389,-87.64314851299999,False,1.0,6,2018,8,10,14,1,33,3
OVER $500,False,2018-08-14 10:15:00,41.731549891,-87.65807768200001,False,22.0,6,2018,8,10,14,1,33,3
RETAIL THEFT,False,2018-08-14 13:50:00,41.739727015,-87.60491052200001,False,6.0,6,2018,8,13,14,1,33,3
RETAIL THEFT,False,2018-08-14 13:50:00,41.926287021,-87.785547998,False,25.0,6,2018,8,13,14,1,33,3
RETAIL THEFT,False,2018-08-14 10:39:00,41.747851897,-87.66337071,False,6.0,6,2018,8,10,14,1,33,3
RETAIL THEFT,False,2018-08-14 17:02:00,41.925123012,-87.77576125899998,False,25.0,6,2018,8,17,14,1,33,3
OVER $500,False,2018-08-14 20:06:00,41.786060755,-87.65588162899998,False,7.0,6,2018,8,20,14,1,33,3
OVER $500,False,2018-08-14 22:00:00,41.930933255,-87.791384594,False,25.0,6,2018,8,22,14,1,33,3
OVER $500,False,2018-08-14 20:00:00,41.952673886,-87.722678644,False,17.0,6,2018,8,20,14,1,33,3
RETAIL THEFT,False,2018-08-14 18:00:00,41.881493402,-87.62775555700001,False,1.0,6,2018,8,18,14,1,33,3
OVER $500,False,2018-08-14 18:30:00,41.916910389,-87.74781692,False,25.0,6,2018,8,18,14,1,33,3
OVER $500,False,2018-08-14 22:30:00,41.945987838,-87.67480908299999,False,19.0,6,2018,8,22,14,1,33,3
RETAIL THEFT,False,2018-08-14 13:35:00,41.756640446999995,-87.663590843,False,6.0,6,2018,8,13,14,1,33,3
OVER $500,False,2018-08-14 17:00:00,41.846349571,-87.681461914,False,10.0,6,2018,8,17,14,1,33,3
RETAIL THEFT,True,2018-08-14 12:25:00,41.883500186999996,-87.627876698,False,1.0,6,2018,8,12,14,1,33,3
OVER $500,False,2018-08-14 06:30:00,41.95613305,-87.669542909,False,19.0,6,2018,8,6,14,1,33,3
RETAIL THEFT,True,2018-08-14 11:45:00,41.910914175,-87.648578343,False,18.0,6,2018,8,11,14,1,33,3
OVER $500,False,2018-08-14 00:00:00,41.864262507,-87.730925451,False,10.0,6,2018,8,0,14,1,33,3
RETAIL THEFT,True,2018-08-14 07:55:00,41.721194359,-87.66396636799999,False,22.0,6,2018,8,7,14,1,33,3
OVER $500,False,2018-08-14 05:25:00,41.798796871,-87.601289669,False,2.0,6,2018,8,5,14,1,33,3
OVER $500,False,2018-08-14 01:00:00,41.741180581,-87.613035855,False,6.0,6,2018,8,1,14,1,33,3
OVER $500,False,2018-08-14 06:59:00,41.911162002,-87.63504851100002,False,18.0,6,2018,8,6,14,1,33,3
OVER $500,True,2018-08-08 11:30:00,41.909341941,-87.67584714,False,14.0,6,2018,8,11,8,2,32,3
RETAIL THEFT,False,2018-08-14 00:35:00,41.875232942,-87.6276188,False,1.0,6,2018,8,0,14,1,33,3
